product_name,rating,message
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,"Lumayan, cuma cepat lowbat di cas full, cuma 30 menit tewas 🤣"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,"Udah bagus cuman ternyata suaranya nembus dan agak lecet dikit dan boxnya ternyata agak penyok, tolong di perbaiki lagi"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,sebenarnya si bagus. cuman agak mengecewakan. susah banget nyambung sama bluetooth nya. baterai jg cepet abiss. yaa namanya jg harga segini. maklum lahh😭😭👍🏻
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,"Suaranya ok ngebass tp maaf yg kanan tidak ada suaranya saya pikir coba di cas dl eh sudah saya cas masih saja tidak ada suaranya yg kanan. 
Tolong sblm di antarkan kepada pembeli cek terlebih dahulu brgnya sprti apa baru bisa antarkan."
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,"Batre cepet abis, kdg ga kesambung. Susa pindah device pas mau pake, kadg ilang g kdengeran, tp cukup oke klo emg lg bs dipake. Kecil. Mudah dibawa"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,"Suara jernih,tapi yang earphone nya nyalanya cuman sebelah"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,"Yg dipesan warna biru,yg dtg mala warna putih😫"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,Bagus sih tapi sebelah kiri nya gak berfungsi
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,"Udh di cas tulisan ok, tp yg nyalah cuman sbelah"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,Yang bunyi cuma sebelah yg sebelahnya gak bunyi
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,Pesan warna Black datangnya warna putih apalah
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,Maaf y bintang 3 krna yg satunya gabisa ngecas
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,"mati satu,indikator ga nyala saat di cas panas"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,Barang nya bagus tapi suaranya ga begitu bagus
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,Jujur kecewa sih ga ada kotaknya sama sekali
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,"bagus, tapi kadang yang kanan ga ada suaranya"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,Aku kasih bintang 3 soal nya datang nya lama
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,barang sesuai pesanan tpi suara nya sember
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,Awalnya ak ga tau cara penggunaannya nihhh
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,1.0,"Paket yang datang tidak sesuai, barang rusak di bisa di cas tidak ada suaranya"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,Udah sampe tapi kok yang hidup cuma 1 aja
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,1.0,"Barang ga sesuai, saya pesan warna white yang datang black, klo barang habis jngan di kirim, sangat kecewa"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,1.0,"Barangnya Jelek.. sebelah kanan mati ga konek&#34; ibi barang rusak apa barang baru.
Video ga bisa diKirim karena lebih dari 60 detik"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,1.0,"Sayang banget, datang dalam keadaan pecah, loudspeaker nya juga jd nggk mulus dengarnya"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,1.0,"Kejernihan lensa: Biasa ajh
Kualitas pengerjaan: Kurang bagus karna yg nyala cuman 1 yg 1 nya mati GK berpungsi udah di cas 3 jam masih sama ajh dan berxx d cas sama ajh GK nyala,dan kabel cassan nya GK masuk gk berpungsi,dan d cas nya jga pake kabel cassan hp aku Bru nyala"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,1.0,"Kualitas pengerjaan: Bagus tp yg 1 GK ada suara kalo buat tlp
Kejernihan lensa: Sangat baik"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,orang orang dapet casan nya ko saya ngga
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,1.0,"mati sebelah, yg sebelah gada karetnya, retur juga gabisa"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,1.0,Kejernihan lensa: Yang sebelah tidak berfungsi sama sekali
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,"Tes suara jernih
Durasi tws hanya sejam"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,"Karetnya ilang 1, tapi overall oke lah"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,Barang bagus dengan harga segtu sesuay
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,Bagaimana caranya konekkan keduanya??
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,Koq ada pecah yaaaa
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,yang satunya gak nyala ini gimana kak
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"pengemasanya tdk baik, sdh terbuka"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,1.0,Suara Sama Bass Pecah Gak Jelas
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,kurang nge bass dan suara tidak jernih
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,1.0,Ga Amanah masa pas dibuka headset nya cmn sbelah
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"2 bintang untuk pengirimannya yg cepat, lebihnya jelek... pack nya rusak,lednya redup,batre cepat habis,mesen warna putih dalemnya warna pink... monyet"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,Kok nggak ada box nya+ kaya bekas yah
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"suara, bass agak mendem kurang keluar 
sama pas udah nyambung wifi nya auto disconnect 
body nya bagus"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Performa: Kurang
Suaranya okelah lumayan jernih buat harga segitu cuma keknya terlalu ngebass dah
Kadang juga ada suara kresek2 gitu
Baterainya juga lumayan boros"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Kejernihan lensa: bagus jernih
Kualitas pengerjaan: baik bagus
Performa: oke bagus sayang gabisa hidup yg sebelah kanan"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Kualitas pengerjaan: Bagus cuman salah satu airpone nya tidak menyala padahal ini kedua kali mau beli kecewa yg pertama bagus🤦🤦
Pengantr Barang Baik dan Ramah👍"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,Barang udh sampe suara jernih tapi pengemasan kurang aman ini retak mungkin jatoh atau tertindih .mungkin lebih di koreksi dri segi pengemasan
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Suaranya okelah,and ngegas tapi agak kecewa dikit...tapi ngga papa lah yang penting masih bisa di pakai"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Lumyan bgus klw dari pisik suara nya normal
Cuman sayang tidak tidak bisa di pake nelpon
Suara lawan jenis terdengar
Suara kitanya tidak terdengar sama lawan jenis"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Buat suara si okee tapi kok tiba-tiba suara nya hilang tapi bluetooth masih connet ini , padahal baru bgt sampe lo"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Saya udah beli dan udah nympe headset nya,namun ada sedikit kendala kenapa yaa batre nya cepet banget abis ,ini juga lagi d cas karena udh abis lagi"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"entah kenapa pakai ekspedisi sicepat lama sampai padahal di jakarta
dateng mulus aman, tp pas dipakai suara cempreng parah😅 bener bener gaenak di denger"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"dgn harga segitu, suara nya pecah pecah ya hehe, dan klo dibiarin gt aja batre nurun ga kayak yg lain, jdi klo mau pake harus di cas dulu (memakan waktu)"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,lowbat nya cepet banget boros padahal volume udah paling rendah suara oke cuman itu aja baterai nya boros banget baru 30% uda lowbatery gandeng banget
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Bagus sih warnanya sukaa, tapi bolak balik di cek tetep aja yg sebelah kiri gk mau nyala jdi cmn nyala satu"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,Pas datang aku buka paket nya kok nyala nya cuma sebelah ya cuman yang belah kiri doang yang nyala yang kanan nya engga kenapa ya
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"suara nggak jernih, nggak ngebass
jarak bluetooth sngat pendek skitar 2 meter
sring erorr mati sndiri, disconnect sndiri.
baterai tipis, cepat abis.
tapi ya,,sesuai harga.  nggak mahal.
cuma syangnya tidak sesuai dengan deskripsi barang.
pengiriman telat, minta ktemuan. sama aja. mnding beli offline"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,Yang sebelah kanan tidak ada suara.. Selebihnya ok.. Pengiriman cepat
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Yg sebelah kiri ngcas terus,kalo ga d&#39;copot dari tempat&#39;y ga bakalan berhenti yg ada batrei cepet habis"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,TWS nya udah bagus cuman yang saya baru Dateng yang 1 nya rusak jadi gak enak di denger
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,3.0,baru sampai malah mati sebelah  wkwk
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"harga murah 27k  sesuai kualitas, udah charge tapi batre nya  boros kali  dan earphone sebelah kiri nya rusakk gabisa tersambung gdak suaranya nya cum bagian kanan doang yg keluar suara dan bisa terhubung. udah di cobain berulangkali untuk bagian kiri tetap ga keluar juga suara nya dan ga terkoneksi"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Kenapa ini yang satu nya suka mati gak ngecas 
Padahal baru saya buka kecewa saya"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Jujur sih gk punya expect berlebih awal pesen,,karna memang harganya... tapi seenggaknya jangan cuma sebelah doang lah yg hidup,,sebelahnya lagj mati...
Haduh...
Performa: Yg bisa digunakan cuma sebelah aja..."
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,Maaf sebelumnya barang yg saya terima headsetnya cma berfungsi sebelah
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Gak ada bass nya, sampai sekarang belum saya pake lagi. Lebih baik pake yang di konter yang harga 10rb udah jelas ada bass nya, beli headset bluetooth bass nya ga ada , hadeehh 😌😌"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,Saya kecewa barang nya GK sesui harapan q yank 1 GK bisa bunyi kalo mau TK kasi bintang 5 q mau mintak ganti yank baru
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Pengiriman aga lambat, udh gitu minus mati sebelah"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,Pesen warna putih dikirim warna pink minal mah konfirmasi dulu KLO stock warna gada
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,Ga ngarep berlebih dengan harga segini tapi ga ekspek sejelek ini itu ajaa sih wkwk
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,Satu nya nyalah nya sempurna satu nya engga satu nya normal satu nya lagi agak nga
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Cuma nyala sebelah doang, trus suaranya terlalu besar seperti menusuk telinga"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Dapat barang cacat, sebelah kiri ga mau nyala,udah di cas 18 jam tetep ga nyala, ngechat penjual nya balas nya lama dan penjelasan nya ga jelas,belum di apa apain headset nya dah jadi duda cuma bisa nyala sebelah😤,harga nya memang murah tapi jangan kasih yg cacat juga kali"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Yang berfungsi cuman yang sebelah kanan doang, yg sebelah kiri gaada suaranya"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Buruk sekali, yang satu bisa nyala yang satu tidak bisa nyala, kecewa banget pokoknya 😭😭😭"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Bagus sesuai
Kualitas pengerjaan: Berbunyi cumaa satuu ajaaa"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,Bg headset lumayan bagus tapi ada yg pecah dn yg satu gak ada suara nya
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"Kok datengnya sebelah min aduhh
Kualitas pengerjaan: Bagus
Performa: Lumayan"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"minus gada charger nya, terus juga hidup&#34; sendiri sampe batre nya habis, padahal gada yg nyambungin ke bluetooth nya, pemakaian baru 1 hari"
[COD] Headset Bluetooth Nirkabel TWS CID17 dengan Mikrofon dan Pengisian Casing Elektronik Audio Headset Wireless Earphone - PINK,2.0,"sebelumnya maaf saya kasih B2, dikarenakan pas paketnya sampai barangnya ga sesuai, dari kualitas suara, ada lecet (cuma kalau lecet saya ga terlalu mempermasalahkan) tpi ini suaranya, bener² suaranya ga nyaman buat di pakai, ada suara kresek² dan ga jernih, pdhl udh chat ke tokonya tpi no respon"
